t,th1,th2,dth1,dth2
3.6126,-1.98149,-7.20207,-3.22885,2.54999
3.6127,-1.98181,-7.20181,-3.22864,2.55045
3.6128,-1.98214,-7.20156,-3.22843,2.5509
3.6129,-1.98246,-7.2013,-3.22822,2.55135
3.613,-1.98278,-7.20105,-3.22801,2.55181
3.6131,-1.9831,-7.20079,-3.22781,2.55226
3.6132,-1.98343,-7.20054,-3.2276,2.55271
3.6133,-1.98375,-7.20028,-3.22739,2.55316
3.6134,-1.98407,-7.20003,-3.22718,2.55361
3.6135,-1.9844,-7.19977,-3.22697,2.55406
3.6136,-1.98472,-7.19952,-3.22676,2.55451
3.6137,-1.98504,-7.19926,-3.22655,2.55496
3.6138,-1.98536,-7.19901,-3.22634,2.55541
3.6139,-1.98569,-7.19875,-3.22613,2.55586
3.614,-1.98601,-7.1985,-3.22591,2.55631
3.6141,-1.98633,-7.19824,-3.2257,2.55676
3.6142,-1.98665,-7.19798,-3.22549,2.55721
3.6143,-1.98698,-7.19773,-3.22528,2.55766
3.6144,-1.9873,-7.19747,-3.22507,2.5581
3.6145,-1.98762,-7.19722,-3.22486,2.55855
3.6146,-1.98794,-7.19696,-3.22464,2.559
3.6147,-1.98827,-7.1967,-3.22443,2.55944
3.6148,-1.98859,-7.19645,-3.22422,2.55989
3.6149,-1.98891,-7.19619,-3.22401,2.56033
3.615,-1.98923,-7.19594,-3.22379,2.56078
3.6151,-1.98956,-7.19568,-3.22358,2.56122
3.6152,-1.98988,-7.19542,-3.22337,2.56167
3.6153,-1.9902,-7.19517,-3.22315,2.56211
3.6154,-1.99052,-7.19491,-3.22294,2.56256
3.6155,-1.99085,-7.19466,-3.22273,2.563
3.6156,-1.99117,-7.1944,-3.22251,2.56344
3.6157,-1.99149,-7.19414,-3.2223,2.56389
3.6158,-1.99181,-7.19389,-3.22208,2.56433
3.6159,-1.99213,-7.19363,-3.22187,2.56477
3.616,-1.99246,-7.19337,-3.22165,2.56521
3.6161,-1.99278,-7.19312,-3.22144,2.56565
3.6162,-1.9931,-7.19286,-3.22122,2.56609
3.6163,-1.99342,-7.1926,-3.22101,2.56653
3.6164,-1.99374,-7.19235,-3.22079,2.56697
3.6165,-1.99407,-7.19209,-3.22058,2.56741
3.6166,-1.99439,-7.19183,-3.22036,2.56785
3.6167,-1.99471,-7.19158,-3.22014,2.56829
3.6168,-1.99503,-7.19132,-3.21993,2.56873
3.6169,-1.99535,-7.19106,-3.21971,2.56917
3.617,-1.99568,-7.19081,-3.21949,2.5696
3.6171,-1.996,-7.19055,-3.21928,2.57004
3.6172,-1.99632,-7.19029,-3.21906,2.57048
3.6173,-1.99664,-7.19004,-3.21884,2.57091
3.6174,-1.99696,-7.18978,-3.21862,2.57135
3.6175,-1.99729,-7.18952,-3.21841,2.57179
3.6176,-1.99761,-7.18926,-3.21819,2.57222
3.6177,-1.99793,-7.18901,-3.21797,2.57266
3.6178,-1.99825,-7.18875,-3.21775,2.57309
3.6179,-1.99857,-7.18849,-3.21753,2.57353
3.618,-1.9989,-7.18823,-3.21731,2.57396
3.6181,-1.99922,-7.18798,-3.21709,2.57439
3.6182,-1.99954,-7.18772,-3.21687,2.57483
3.6183,-1.99986,-7.18746,-3.21665,2.57526
3.6184,-2.00018,-7.1872,-3.21643,2.57569
3.6185,-2.0005,-7.18695,-3.21621,2.57612
3.6186,-2.00083,-7.18669,-3.21599,2.57656
3.6187,-2.00115,-7.18643,-3.21577,2.57699
3.6188,-2.00147,-7.18617,-3.21555,2.57742
3.6189,-2.00179,-7.18592,-3.21533,2.57785
3.619,-2.00211,-7.18566,-3.21511,2.57828
3.6191,-2.00243,-7.1854,-3.21489,2.57871
3.6192,-2.00275,-7.18514,-3.21467,2.57914
3.6193,-2.00308,-7.18488,-3.21445,2.57957
3.6194,-2.0034,-7.18463,-3.21422,2.58
3.6195,-2.00372,-7.18437,-3.214,2.58042
3.6196,-2.00404,-7.18411,-3.21378,2.58085
3.6197,-2.00436,-7.18385,-3.21356,2.58128
3.6198,-2.00468,-7.18359,-3.21334,2.58171
3.6199,-2.005,-7.18334,-3.21311,2.58213
3.62,-2.00533,-7.18308,-3.21289,2.58256
3.6201,-2.00565,-7.18282,-3.21267,2.58299
3.6202,-2.00597,-7.18256,-3.21244,2.58341
3.6203,-2.00629,-7.1823,-3.21222,2.58384
3.6204,-2.00661,-7.18204,-3.212,2.58426
3.6205,-2.00693,-7.18179,-3.21177,2.58469
3.6206,-2.00725,-7.18153,-3.21155,2.58511
3.6207,-2.00757,-7.18127,-3.21132,2.58554
3.6208,-2.0079,-7.18101,-3.2111,2.58596
3.6209,-2.00822,-7.18075,-3.21087,2.58638
3.621,-2.00854,-7.18049,-3.21065,2.5868
3.6211,-2.00886,-7.18023,-3.21042,2.58723
3.6212,-2.00918,-7.17998,-3.2102,2.58765
3.6213,-2.0095,-7.17972,-3.20997,2.58807
3.6214,-2.00982,-7.17946,-3.20975,2.58849
3.6215,-2.01014,-7.1792,-3.20952,2.58891
3.6216,-2.01046,-7.17894,-3.20929,2.58933
3.6217,-2.01078,-7.17868,-3.20907,2.58975
3.6218,-2.01111,-7.17842,-3.20884,2.59017
3.6219,-2.01143,-7.17816,-3.20861,2.59059
3.622,-2.01175,-7.1779,-3.20839,2.59101
3.6221,-2.01207,-7.17765,-3.20816,2.59143
3.6222,-2.01239,-7.17739,-3.20793,2.59185
3.6223,-2.01271,-7.17713,-3.2077,2.59227
3.6224,-2.01303,-7.17687,-3.20748,2.59268
3.6225,-2.01335,-7.17661,-3.20725,2.5931
3.6226,-2.01367,-7.17635,-3.20702,2.59352
3.6227,-2.01399,-7.17609,-3.20679,2.59393
3.6228,-2.01431,-7.17583,-3.20656,2.59435
3.6229,-2.01463,-7.17557,-3.20633,2.59477
3.623,-2.01495,-7.17531,-3.20611,2.59518
3.6231,-2.01527,-7.17505,-3.20588,2.5956
3.6232,-2.0156,-7.17479,-3.20565,2.59601
3.6233,-2.01592,-7.17453,-3.20542,2.59642
3.6234,-2.01624,-7.17427,-3.20519,2.59684
3.6235,-2.01656,-7.17401,-3.20496,2.59725
3.6236,-2.01688,-7.17375,-3.20473,2.59766
3.6237,-2.0172,-7.17349,-3.2045,2.59808
3.6238,-2.01752,-7.17323,-3.20427,2.59849
3.6239,-2.01784,-7.17297,-3.20404,2.5989
3.624,-2.01816,-7.17271,-3.2038,2.59931
3.6241,-2.01848,-7.17245,-3.20357,2.59972
3.6242,-2.0188,-7.17219,-3.20334,2.60013
3.6243,-2.01912,-7.17193,-3.20311,2.60054
3.6244,-2.01944,-7.17167,-3.20288,2.60095
3.6245,-2.01976,-7.17141,-3.20265,2.60136
3.6246,-2.02008,-7.17115,-3.20241,2.60177
3.6247,-2.0204,-7.17089,-3.20218,2.60218
3.6248,-2.02072,-7.17063,-3.20195,2.60259
3.6249,-2.02104,-7.17037,-3.20172,2.603
3.625,-2.02136,-7.17011,-3.20148,2.60341
3.6251,-2.02168,-7.16985,-3.20125,2.60381
3.6252,-2.022,-7.16959,-3.20102,2.60422
3.6253,-2.02232,-7.16933,-3.20078,2.60463
3.6254,-2.02264,-7.16907,-3.20055,2.60503
3.6255,-2.02296,-7.16881,-3.20031,2.60544
3.6256,-2.02328,-7.16855,-3.20008,2.60584
3.6257,-2.0236,-7.16829,-3.19985,2.60625
3.6258,-2.02392,-7.16803,-3.19961,2.60665
3.6259,-2.02424,-7.16777,-3.19938,2.60706
3.626,-2.02456,-7.16751,-3.19914,2.60746
3.6261,-2.02488,-7.16725,-3.19891,2.60787
3.6262,-2.0252,-7.16699,-3.19867,2.60827
3.6263,-2.02552,-7.16672,-3.19844,2.60867
3.6264,-2.02584,-7.16646,-3.1982,2.60907
3.6265,-2.02616,-7.1662,-3.19796,2.60948
3.6266,-2.02648,-7.16594,-3.19773,2.60988
3.6267,-2.0268,-7.16568,-3.19749,2.61028
3.6268,-2.02712,-7.16542,-3.19725,2.61068
3.6269,-2.02744,-7.16516,-3.19702,2.61108
3.627,-2.02776,-7.1649,-3.19678,2.61148
3.6271,-2.02808,-7.16464,-3.19654,2.61188
3.6272,-2.0284,-7.16438,-3.19631,2.61228
3.6273,-2.02872,-7.16411,-3.19607,2.61268
3.6274,-2.02904,-7.16385,-3.19583,2.61308
3.6275,-2.02936,-7.16359,-3.19559,2.61348
3.6276,-2.02968,-7.16333,-3.19535,2.61387
3.6277,-2.03,-7.16307,-3.19512,2.61427
3.6278,-2.03032,-7.16281,-3.19488,2.61467
3.6279,-2.03064,-7.16255,-3.19464,2.61506
3.628,-2.03096,-7.16228,-3.1944,2.61546
3.6281,-2.03127,-7.16202,-3.19416,2.61586
3.6282,-2.03159,-7.16176,-3.19392,2.61625
3.6283,-2.03191,-7.1615,-3.19368,2.61665
3.6284,-2.03223,-7.16124,-3.19344,2.61704
3.6285,-2.03255,-7.16098,-3.1932,2.61744
3.6286,-2.03287,-7.16071,-3.19296,2.61783
3.6287,-2.03319,-7.16045,-3.19272,2.61823
3.6288,-2.03351,-7.16019,-3.19248,2.61862
3.6289,-2.03383,-7.15993,-3.19224,2.61901
3.629,-2.03415,-7.15967,-3.192,2.6194
3.6291,-2.03447,-7.1594,-3.19176,2.6198
3.6292,-2.03479,-7.15914,-3.19152,2.62019
3.6293,-2.03511,-7.15888,-3.19127,2.62058
3.6294,-2.03543,-7.15862,-3.19103,2.62097
3.6295,-2.03574,-7.15836,-3.19079,2.62136
3.6296,-2.03606,-7.15809,-3.19055,2.62175
3.6297,-2.03638,-7.15783,-3.19031,2.62214
3.6298,-2.0367,-7.15757,-3.19006,2.62253
3.6299,-2.03702,-7.15731,-3.18982,2.62292
3.63,-2.03734,-7.15705,-3.18958,2.62331
3.6301,-2.03766,-7.15678,-3.18933,2.6237
3.6302,-2.03798,-7.15652,-3.18909,2.62409
3.6303,-2.0383,-7.15626,-3.18885,2.62447
3.6304,-2.03862,-7.156,-3.1886,2.62486
3.6305,-2.03893,-7.15573,-3.18836,2.62525
3.6306,-2.03925,-7.15547,-3.18812,2.62563
3.6307,-2.03957,-7.15521,-3.18787,2.62602
3.6308,-2.03989,-7.15495,-3.18763,2.62641
3.6309,-2.04021,-7.15468,-3.18738,2.62679
3.631,-2.04053,-7.15442,-3.18714,2.62718
3.6311,-2.04085,-7.15416,-3.18689,2.62756
3.6312,-2.04117,-7.15389,-3.18665,2.62795
3.6313,-2.04148,-7.15363,-3.1864,2.62833
3.6314,-2.0418,-7.15337,-3.18616,2.62871
3.6315,-2.04212,-7.15311,-3.18591,2.6291
3.6316,-2.04244,-7.15284,-3.18566,2.62948
3.6317,-2.04276,-7.15258,-3.18542,2.62986
3.6318,-2.04308,-7.15232,-3.18517,2.63024
3.6319,-2.0434,-7.15205,-3.18492,2.63062
3.632,-2.04371,-7.15179,-3.18468,2.63101
3.6321,-2.04403,-7.15153,-3.18443,2.63139
3.6322,-2.04435,-7.15126,-3.18418,2.63177
3.6323,-2.04467,-7.151,-3.18394,2.63215
3.6324,-2.04499,-7.15074,-3.18369,2.63253
3.6325,-2.04531,-7.15047,-3.18344,2.63291
3.6326,-2.04562,-7.15021,-3.18319,2.63329
3.6327,-2.04594,-7.14995,-3.18294,2.63366
3.6328,-2.04626,-7.14968,-3.18269,2.63404
3.6329,-2.04658,-7.14942,-3.18245,2.63442
3.633,-2.0469,-7.14916,-3.1822,2.6348
3.6331,-2.04722,-7.14889,-3.18195,2.63517
3.6332,-2.04753,-7.14863,-3.1817,2.63555
3.6333,-2.04785,-7.14837,-3.18145,2.63593
3.6334,-2.04817,-7.1481,-3.1812,2.6363
3.6335,-2.04849,-7.14784,-3.18095,2.63668
3.6336,-2.04881,-7.14758,-3.1807,2.63705
3.6337,-2.04912,-7.14731,-3.18045,2.63743
3.6338,-2.04944,-7.14705,-3.1802,2.6378
3.6339,-2.04976,-7.14679,-3.17995,2.63818
3.634,-2.05008,-7.14652,-3.1797,2.63855
3.6341,-2.0504,-7.14626,-3.17945,2.63892
3.6342,-2.05071,-7.14599,-3.1792,2.6393
3.6343,-2.05103,-7.14573,-3.17894,2.63967
3.6344,-2.05135,-7.14547,-3.17869,2.64004
3.6345,-2.05167,-7.1452,-3.17844,2.64041
3.6346,-2.05199,-7.14494,-3.17819,2.64078
3.6347,-2.0523,-7.14467,-3.17794,2.64116
3.6348,-2.05262,-7.14441,-3.17768,2.64153
3.6349,-2.05294,-7.14415,-3.17743,2.6419
3.635,-2.05326,-7.14388,-3.17718,2.64227
3.6351,-2.05357,-7.14362,-3.17693,2.64264
3.6352,-2.05389,-7.14335,-3.17667,2.64301
3.6353,-2.05421,-7.14309,-3.17642,2.64337
3.6354,-2.05453,-7.14282,-3.17617,2.64374
3.6355,-2.05484,-7.14256,-3.17591,2.64411
3.6356,-2.05516,-7.14229,-3.17566,2.64448
3.6357,-2.05548,-7.14203,-3.1754,2.64484
3.6358,-2.0558,-7.14177,-3.17515,2.64521
3.6359,-2.05612,-7.1415,-3.1749,2.64558
3.636,-2.05643,-7.14124,-3.17464,2.64594
3.6361,-2.05675,-7.14097,-3.17439,2.64631
3.6362,-2.05707,-7.14071,-3.17413,2.64667
3.6363,-2.05738,-7.14044,-3.17388,2.64704
3.6364,-2.0577,-7.14018,-3.17362,2.6474
3.6365,-2.05802,-7.13991,-3.17336,2.64777
3.6366,-2.05834,-7.13965,-3.17311,2.64813
3.6367,-2.05865,-7.13938,-3.17285,2.6485
3.6368,-2.05897,-7.13912,-3.1726,2.64886
3.6369,-2.05929,-7.13885,-3.17234,2.64922
3.637,-2.05961,-7.13859,-3.17208,2.64958
3.6371,-2.05992,-7.13832,-3.17183,2.64995
3.6372,-2.06024,-7.13806,-3.17157,2.65031
3.6373,-2.06056,-7.13779,-3.17131,2.65067
3.6374,-2.06087,-7.13753,-3.17105,2.65103
3.6375,-2.06119,-7.13726,-3.1708,2.65139
3.6376,-2.06151,-7.137,-3.17054,2.65175
3.6377,-2.06183,-7.13673,-3.17028,2.65211
3.6378,-2.06214,-7.13647,-3.17002,2.65247
3.6379,-2.06246,-7.1362,-3.16976,2.65283
3.638,-2.06278,-7.13594,-3.16951,2.65318
3.6381,-2.06309,-7.13567,-3.16925,2.65354
3.6382,-2.06341,-7.13541,-3.16899,2.6539
3.6383,-2.06373,-7.13514,-3.16873,2.65426
3.6384,-2.06404,-7.13488,-3.16847,2.65461
3.6385,-2.06436,-7.13461,-3.16821,2.65497
3.6386,-2.06468,-7.13435,-3.16795,2.65533
3.6387,-2.06499,-7.13408,-3.16769,2.65568
3.6388,-2.06531,-7.13381,-3.16743,2.65604
3.6389,-2.06563,-7.13355,-3.16717,2.65639
3.639,-2.06594,-7.13328,-3.16691,2.65675
3.6391,-2.06626,-7.13302,-3.16665,2.6571
3.6392,-2.06658,-7.13275,-3.16639,2.65746
3.6393,-2.06689,-7.13249,-3.16613,2.65781
3.6394,-2.06721,-7.13222,-3.16586,2.65816
3.6395,-2.06753,-7.13195,-3.1656,2.65852
3.6396,-2.06784,-7.13169,-3.16534,2.65887
3.6397,-2.06816,-7.13142,-3.16508,2.65922
3.6398,-2.06848,-7.13116,-3.16482,2.65957
3.6399,-2.06879,-7.13089,-3.16455,2.65992
3.64,-2.06911,-7.13062,-3.16429,2.66027
3.6401,-2.06943,-7.13036,-3.16403,2.66062
3.6402,-2.06974,-7.13009,-3.16377,2.66097
3.6403,-2.07006,-7.12983,-3.1635,2.66132
3.6404,-2.07038,-7.12956,-3.16324,2.66167
3.6405,-2.07069,-7.12929,-3.16298,2.66202
3.6406,-2.07101,-7.12903,-3.16271,2.66237
3.6407,-2.07132,-7.12876,-3.16245,2.66272
3.6408,-2.07164,-7.12849,-3.16219,2.66307
3.6409,-2.07196,-7.12823,-3.16192,2.66341
3.641,-2.07227,-7.12796,-3.16166,2.66376
3.6411,-2.07259,-7.1277,-3.16139,2.66411
3.6412,-2.07291,-7.12743,-3.16113,2.66445
3.6413,-2.07322,-7.12716,-3.16086,2.6648
3.6414,-2.07354,-7.1269,-3.1606,2.66514
3.6415,-2.07385,-7.12663,-3.16033,2.66549
3.6416,-2.07417,-7.12636,-3.16007,2.66583
3.6417,-2.07449,-7.1261,-3.1598,2.66618
3.6418,-2.0748,-7.12583,-3.15953,2.66652
3.6419,-2.07512,-7.12556,-3.15927,2.66687
3.642,-2.07543,-7.1253,-3.159,2.66721
3.6421,-2.07575,-7.12503,-3.15874,2.66755
3.6422,-2.07607,-7.12476,-3.15847,2.66789
3.6423,-2.07638,-7.1245,-3.1582,2.66824
3.6424,-2.0767,-7.12423,-3.15793,2.66858
3.6425,-2.07701,-7.12396,-3.15767,2.66892
3.6426,-2.07733,-7.1237,-3.1574,2.66926
3.6427,-2.07764,-7.12343,-3.15713,2.6696
3.6428,-2.07796,-7.12316,-3.15686,2.66994
3.6429,-2.07828,-7.12289,-3.1566,2.67028
3.643,-2.07859,-7.12263,-3.15633,2.67062
3.6431,-2.07891,-7.12236,-3.15606,2.67096
3.6432,-2.07922,-7.12209,-3.15579,2.6713
3.6433,-2.07954,-7.12183,-3.15552,2.67164
3.6434,-2.07985,-7.12156,-3.15525,2.67197
3.6435,-2.08017,-7.12129,-3.15498,2.67231
3.6436,-2.08048,-7.12102,-3.15471,2.67265
3.6437,-2.0808,-7.12076,-3.15444,2.67298
3.6438,-2.08112,-7.12049,-3.15417,2.67332
3.6439,-2.08143,-7.12022,-3.1539,2.67366
3.644,-2.08175,-7.11996,-3.15363,2.67399
3.6441,-2.08206,-7.11969,-3.15336,2.67433
3.6442,-2.08238,-7.11942,-3.15309,2.67466
3.6443,-2.08269,-7.11915,-3.15282,2.675
3.6444,-2.08301,-7.11889,-3.15255,2.67533
3.6445,-2.08332,-7.11862,-3.15228,2.67566
3.6446,-2.08364,-7.11835,-3.15201,2.676
3.6447,-2.08395,-7.11808,-3.15174,2.67633
3.6448,-2.08427,-7.11782,-3.15147,2.67666
3.6449,-2.08458,-7.11755,-3.15119,2.67699
3.645,-2.0849,-7.11728,-3.15092,2.67733
3.6451,-2.08521,-7.11701,-3.15065,2.67766
3.6452,-2.08553,-7.11674,-3.15038,2.67799
3.6453,-2.08584,-7.11648,-3.1501,2.67832
3.6454,-2.08616,-7.11621,-3.14983,2.67865
3.6455,-2.08647,-7.11594,-3.14956,2.67898
3.6456,-2.08679,-7.11567,-3.14928,2.67931
3.6457,-2.0871,-7.1154,-3.14901,2.67964
3.6458,-2.08742,-7.11514,-3.14874,2.67997
3.6459,-2.08773,-7.11487,-3.14846,2.68029
3.646,-2.08805,-7.1146,-3.14819,2.68062
3.6461,-2.08836,-7.11433,-3.14792,2.68095
3.6462,-2.08868,-7.11406,-3.14764,2.68128
3.6463,-2.08899,-7.1138,-3.14737,2.6816
3.6464,-2.08931,-7.11353,-3.14709,2.68193
3.6465,-2.08962,-7.11326,-3.14682,2.68225
3.6466,-2.08994,-7.11299,-3.14654,2.68258
3.6467,-2.09025,-7.11272,-3.14627,2.68291
3.6468,-2.09057,-7.11246,-3.14599,2.68323
3.6469,-2.09088,-7.11219,-3.14571,2.68355
3.647,-2.0912,-7.11192,-3.14544,2.68388
3.6471,-2.09151,-7.11165,-3.14516,2.6842
3.6472,-2.09182,-7.11138,-3.14489,2.68453
3.6473,-2.09214,-7.11111,-3.14461,2.68485
3.6474,-2.09245,-7.11084,-3.14433,2.68517
3.6475,-2.09277,-7.11058,-3.14406,2.68549
3.6476,-2.09308,-7.11031,-3.14378,2.68581
3.6477,-2.0934,-7.11004,-3.1435,2.68614
3.6478,-2.09371,-7.10977,-3.14322,2.68646
3.6479,-2.09402,-7.1095,-3.14295,2.68678
3.648,-2.09434,-7.10923,-3.14267,2.6871
3.6481,-2.09465,-7.10896,-3.14239,2.68742
3.6482,-2.09497,-7.1087,-3.14211,2.68774
3.6483,-2.09528,-7.10843,-3.14183,2.68806
3.6484,-2.0956,-7.10816,-3.14156,2.68837
3.6485,-2.09591,-7.10789,-3.14128,2.68869
3.6486,-2.09622,-7.10762,-3.141,2.68901
3.6487,-2.09654,-7.10735,-3.14072,2.68933
3.6488,-2.09685,-7.10708,-3.14044,2.68965
3.6489,-2.09717,-7.10681,-3.14016,2.68996
3.649,-2.09748,-7.10654,-3.13988,2.69028
3.6491,-2.09779,-7.10628,-3.1396,2.69059
3.6492,-2.09811,-7.10601,-3.13932,2.69091
3.6493,-2.09842,-7.10574,-3.13904,2.69123
3.6494,-2.09874,-7.10547,-3.13876,2.69154
3.6495,-2.09905,-7.1052,-3.13848,2.69185
3.6496,-2.09936,-7.10493,-3.1382,2.69217
3.6497,-2.09968,-7.10466,-3.13792,2.69248
3.6498,-2.09999,-7.10439,-3.13763,2.6928
3.6499,-2.10031,-7.10412,-3.13735,2.69311
3.65,-2.10062,-7.10385,-3.13707,2.69342
3.6501,-2.10093,-7.10358,-3.13679,2.69373
3.6502,-2.10125,-7.10331,-3.13651,2.69404
3.6503,-2.10156,-7.10304,-3.13623,2.69436
3.6504,-2.10187,-7.10277,-3.13594,2.69467
3.6505,-2.10219,-7.10251,-3.13566,2.69498
3.6506,-2.1025,-7.10224,-3.13538,2.69529
3.6507,-2.10281,-7.10197,-3.13509,2.6956
3.6508,-2.10313,-7.1017,-3.13481,2.69591
3.6509,-2.10344,-7.10143,-3.13453,2.69622
3.651,-2.10375,-7.10116,-3.13424,2.69652
3.6511,-2.10407,-7.10089,-3.13396,2.69683
3.6512,-2.10438,-7.10062,-3.13368,2.69714
3.6513,-2.10469,-7.10035,-3.13339,2.69745
3.6514,-2.10501,-7.10008,-3.13311,2.69776
3.6515,-2.10532,-7.09981,-3.13282,2.69806
3.6516,-2.10563,-7.09954,-3.13254,2.69837
3.6517,-2.10595,-7.09927,-3.13225,2.69867
3.6518,-2.10626,-7.099,-3.13197,2.69898
3.6519,-2.10657,-7.09873,-3.13168,2.69929
3.652,-2.10689,-7.09846,-3.1314,2.69959
3.6521,-2.1072,-7.09819,-3.13111,2.69989
3.6522,-2.10751,-7.09792,-3.13083,2.7002
3.6523,-2.10783,-7.09765,-3.13054,2.7005
3.6524,-2.10814,-7.09738,-3.13025,2.70081
3.6525,-2.10845,-7.09711,-3.12997,2.70111
3.6526,-2.10877,-7.09684,-3.12968,2.70141
3.6527,-2.10908,-7.09657,-3.12939,2.70171
3.6528,-2.10939,-7.0963,-3.12911,2.70202
3.6529,-2.1097,-7.09603,-3.12882,2.70232
3.653,-2.11002,-7.09576,-3.12853,2.70262
3.6531,-2.11033,-7.09549,-3.12825,2.70292
3.6532,-2.11064,-7.09522,-3.12796,2.70322
3.6533,-2.11096,-7.09495,-3.12767,2.70352
3.6534,-2.11127,-7.09468,-3.12738,2.70382
3.6535,-2.11158,-7.09441,-3.12709,2.70412
3.6536,-2.11189,-7.09414,-3.12681,2.70442
3.6537,-2.11221,-7.09387,-3.12652,2.70471
3.6538,-2.11252,-7.0936,-3.12623,2.70501
3.6539,-2.11283,-7.09332,-3.12594,2.70531
3.654,-2.11314,-7.09305,-3.12565,2.70561
3.6541,-2.11346,-7.09278,-3.12536,2.7059
3.6542,-2.11377,-7.09251,-3.12507,2.7062
3.6543,-2.11408,-7.09224,-3.12478,2.7065
3.6544,-2.11439,-7.09197,-3.12449,2.70679
3.6545,-2.11471,-7.0917,-3.1242,2.70709
3.6546,-2.11502,-7.09143,-3.12391,2.70738
3.6547,-2.11533,-7.09116,-3.12362,2.70768
3.6548,-2.11564,-7.09089,-3.12333,2.70797
3.6549,-2.11596,-7.09062,-3.12304,2.70826
3.655,-2.11627,-7.09035,-3.12275,2.70856
3.6551,-2.11658,-7.09008,-3.12246,2.70885
3.6552,-2.11689,-7.08981,-3.12216,2.70914
3.6553,-2.11721,-7.08953,-3.12187,2.70943
3.6554,-2.11752,-7.08926,-3.12158,2.70973
3.6555,-2.11783,-7.08899,-3.12129,2.71002
3.6556,-2.11814,-7.08872,-3.121,2.71031
3.6557,-2.11845,-7.08845,-3.1207,2.7106
3.6558,-2.11877,-7.08818,-3.12041,2.71089
3.6559,-2.11908,-7.08791,-3.12012,2.71118
3.656,-2.11939,-7.08764,-3.11983,2.71147
3.6561,-2.1197,-7.08737,-3.11953,2.71176
3.6562,-2.12001,-7.08709,-3.11924,2.71205
3.6563,-2.12033,-7.08682,-3.11895,2.71233
3.6564,-2.12064,-7.08655,-3.11865,2.71262
3.6565,-2.12095,-7.08628,-3.11836,2.71291
3.6566,-2.12126,-7.08601,-3.11806,2.7132
3.6567,-2.12157,-7.08574,-3.11777,2.71348
3.6568,-2.12188,-7.08547,-3.11747,2.71377
3.6569,-2.1222,-7.0852,-3.11718,2.71406
3.657,-2.12251,-7.08492,-3.11688,2.71434
3.6571,-2.12282,-7.08465,-3.11659,2.71463
3.6572,-2.12313,-7.08438,-3.11629,2.71491
3.6573,-2.12344,-7.08411,-3.116,2.7152
3.6574,-2.12375,-7.08384,-3.1157,2.71548
3.6575,-2.12407,-7.08357,-3.11541,2.71576
3.6576,-2.12438,-7.0833,-3.11511,2.71605
3.6577,-2.12469,-7.08302,-3.11482,2.71633
3.6578,-2.125,-7.08275,-3.11452,2.71661
3.6579,-2.12531,-7.08248,-3.11422,2.71689
3.658,-2.12562,-7.08221,-3.11393,2.71718
3.6581,-2.12594,-7.08194,-3.11363,2.71746
3.6582,-2.12625,-7.08166,-3.11333,2.71774
3.6583,-2.12656,-7.08139,-3.11303,2.71802
3.6584,-2.12687,-7.08112,-3.11274,2.7183
3.6585,-2.12718,-7.08085,-3.11244,2.71858
3.6586,-2.12749,-7.08058,-3.11214,2.71886
3.6587,-2.1278,-7.08031,-3.11184,2.71914
3.6588,-2.12811,-7.08003,-3.11155,2.71942
3.6589,-2.12843,-7.07976,-3.11125,2.71969
3.659,-2.12874,-7.07949,-3.11095,2.71997
3.6591,-2.12905,-7.07922,-3.11065,2.72025
3.6592,-2.12936,-7.07895,-3.11035,2.72053
3.6593,-2.12967,-7.07867,-3.11005,2.7208
3.6594,-2.12998,-7.0784,-3.10975,2.72108
3.6595,-2.13029,-7.07813,-3.10945,2.72136
3.6596,-2.1306,-7.07786,-3.10915,2.72163
3.6597,-2.13091,-7.07759,-3.10885,2.72191
3.6598,-2.13122,-7.07731,-3.10855,2.72218
3.6599,-2.13153,-7.07704,-3.10825,2.72246
3.66,-2.13185,-7.07677,-3.10795,2.72273
3.6601,-2.13216,-7.0765,-3.10765,2.723
3.6602,-2.13247,-7.07622,-3.10735,2.72328
3.6603,-2.13278,-7.07595,-3.10705,2.72355
3.6604,-2.13309,-7.07568,-3.10675,2.72382
3.6605,-2.1334,-7.07541,-3.10645,2.72409
3.6606,-2.13371,-7.07513,-3.10615,2.72437
3.6607,-2.13402,-7.07486,-3.10584,2.72464
3.6608,-2.13433,-7.07459,-3.10554,2.72491
3.6609,-2.13464,-7.07432,-3.10524,2.72518
3.661,-2.13495,-7.07404,-3.10494,2.72545
3.6611,-2.13526,-7.07377,-3.10463,2.72572
3.6612,-2.13557,-7.0735,-3.10433,2.72599
3.6613,-2.13588,-7.07323,-3.10403,2.72626
3.6614,-2.13619,-7.07295,-3.10373,2.72653
3.6615,-2.1365,-7.07268,-3.10342,2.72679
3.6616,-2.13681,-7.07241,-3.10312,2.72706
3.6617,-2.13712,-7.07214,-3.10282,2.72733
3.6618,-2.13744,-7.07186,-3.10251,2.7276
3.6619,-2.13775,-7.07159,-3.10221,2.72786
3.662,-2.13806,-7.07132,-3.1019,2.72813
3.6621,-2.13837,-7.07104,-3.1016,2.7284
3.6622,-2.13868,-7.07077,-3.1013,2.72866
3.6623,-2.13899,-7.0705,-3.10099,2.72893
3.6624,-2.1393,-7.07023,-3.10069,2.72919
3.6625,-2.13961,-7.06995,-3.10038,2.72945
3.6626,-2.13992,-7.06968,-3.10007,2.72972
3.6627,-2.14023,-7.06941,-3.09977,2.72998
